[Connect DataFile][2.1]
Date:	4/21/2022
Time:	16:32:36
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:33.600	95.3	77.6	28.7	95.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:10:223		
000:00:33.800	94.7	77.6	28.7	94.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:10:423		
000:00:34.000	94.8	77.6	28.7	94.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:10:623		
000:00:34.200	95.7	77.6	28.7	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:10:823		
000:00:34.400	96.1	77.6	28.7	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:11:023		
000:00:34.600	96.4	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:11:223		
000:00:34.800	96.5	77.6	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:11:423		
000:00:35.000	96.3	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:11:623		
000:00:35.200	96.4	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:11:823		
000:00:35.400	96.4	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:12:023		
000:00:35.600	96.5	77.6	28.7	96.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:12:223		
000:00:35.800	96.2	77.6	28.7	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:12:423		
000:00:36.000	95.6	77.6	28.7	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:12:623		
000:00:36.200	95.0	77.6	28.7	94.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:12:823		
000:00:36.400	94.1	77.6	28.7	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:13:023		
000:00:36.600	95.2	77.6	28.7	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:13:223		
000:00:36.800	95.6	77.6	28.7	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:13:423		
000:00:37.000	96.0	77.6	28.7	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:13:623		
000:00:37.200	96.5	77.6	28.7	96.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:13:823		
000:00:37.400	96.5	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:14:023		
000:00:37.600	96.5	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:14:223		
000:00:37.800	96.3	77.6	28.7	96.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:14:423		
000:00:38.000	96.4	77.6	28.7	96.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:14:623		
000:00:38.200	96.0	77.6	28.7	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:14:823		
000:00:38.400	95.6	77.6	28.7	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:15:023		
000:00:38.600	95.2	77.6	28.7	95.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:15:223		
000:00:38.800	95.2	77.6	28.7	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:15:423		
000:00:39.000	95.3	77.6	28.7	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:15:623		
000:00:39.200	95.4	77.6	28.7	95.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:15:823		
000:00:39.400	94.8	77.6	28.7	94.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:16:023		
000:00:39.600	95.9	77.6	28.7	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:16:223		
000:00:39.800	95.9	77.6	28.7	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:16:423		
000:00:40.000	95.8	77.6	28.7	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		16:33:16:623		
