[Connect DataFile][2.1]
Date:	4/18/2022
Time:	15:52:59
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:16.800	93.8	72.9	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:16:387		
000:00:17.000	93.5	72.9	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:16:587		
000:00:17.200	93.3	72.9	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:16:787		
000:00:17.400	93.0	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:16:987		
000:00:17.600	93.4	72.9	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:17:187		
000:00:17.800	93.2	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:17:387		
000:00:18.000	93.1	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:17:587		
000:00:18.200	93.0	72.9	31.6	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:17:787		
000:00:18.400	93.6	72.9	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:17:987		
000:00:18.600	93.9	72.9	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:18:187		
000:00:18.800	94.0	72.9	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:18:387		
000:00:19.000	94.2	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:18:587		
000:00:19.200	93.6	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:18:787		
000:00:19.400	93.4	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:18:987		
000:00:19.600	93.5	72.9	31.6	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:19:187		
000:00:19.800	93.6	72.9	31.6	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:19:387		
000:00:20.000	94.1	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:19:587		
000:00:20.200	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:19:787		
000:00:20.400	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:19:987		
000:00:20.600	94.3	72.9	31.6	94.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:20:187		
000:00:20.800	94.2	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:20:387		
000:00:21.000	94.2	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:20:587		
000:00:21.200	94.2	72.9	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:20:787		
000:00:21.400	94.1	72.9	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:20:987		
000:00:21.600	94.0	72.9	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:21:187		
000:00:21.800	93.5	72.9	31.6	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:21:387		
000:00:22.000	93.5	72.9	31.6	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:21:587		
000:00:22.200	93.6	72.9	31.6	93.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:21:787		
000:00:22.400	93.4	72.9	31.6	93.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:21:987		
000:00:22.600	93.0	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:22:187		
000:00:22.800	93.0	72.9	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:22:387		
000:00:23.000	92.9	72.9	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:22:587		
000:00:23.200	92.9	72.9	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:22:787		
000:00:23.400	92.9	72.9	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:22:987		
000:00:23.600	92.9	72.9	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:23:187		
000:00:23.800	92.9	72.9	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:23:387		
000:00:24.000	93.4	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:23:587		
000:00:24.200	93.7	72.9	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:23:787		
000:00:24.400	94.0	72.9	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:23:987		
000:00:24.600	93.9	72.9	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:24:187		
000:00:24.800	93.4	72.9	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:24:387		
000:00:25.000	92.8	72.9	31.6	92.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:24:587		
000:00:25.200	92.9	72.9	31.6	92.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:24:787		
000:00:25.400	93.9	72.9	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:24:987		
000:00:25.600	93.9	72.9	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:25:187		
000:00:25.800	94.0	72.9	31.6	94.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:25:387		
000:00:26.000	94.0	72.9	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:25:587		
000:00:26.200	94.1	72.9	31.6	94.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:25:787		
000:00:26.400	93.9	72.9	31.6	93.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:25:987		
000:00:26.600	93.7	72.9	31.6	93.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:26:187		
000:00:26.800	94.2	72.9	31.6	94.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:26:387		
000:00:27.000	93.7	72.9	31.6	93.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:26:587		
000:00:27.200	93.2	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:26:787		
000:00:27.400	93.8	72.9	31.6	93.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:26:987		
000:00:27.600	93.1	72.9	31.6	93.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:27:187		
000:00:27.800	92.9	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:27:387		
000:00:28.000	92.8	72.9	31.6	92.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:27:587		
000:00:28.200	93.1	72.9	31.6	93.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:27:787		
000:00:28.400	93.0	72.9	31.6	93.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		15:53:27:987		
