[Connect DataFile][2.1]
Date:	4/21/2022
Time:	09:34:23
Unit:	°C
Resolution:	0.200/0.100
Values:	12
SnapshotTrigger:	0	0.0
MeasurementTrigger:	0	0.0
Time	TProc	TInt	TBox	TAvg	T_2C	T_1C	Attenuation	Eps.	Value	Vcc	TAmb	TAct	CompressionIdx	Time absolute	ImageIdx	ImageValue
000:00:20.600	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:44:554		
000:00:20.800	95.8	69.3	26.3	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:44:754		
000:00:21.000	95.6	69.3	26.3	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:44:954		
000:00:21.200	95.4	69.3	26.3	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:45:154		
000:00:21.400	95.3	69.3	26.3	95.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:45:354		
000:00:21.600	95.4	69.3	26.3	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:45:554		
000:00:21.800	95.6	69.3	26.3	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:45:754		
000:00:22.000	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:45:954		
000:00:22.200	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:46:154		
000:00:22.400	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:46:354		
000:00:22.600	95.9	69.3	26.3	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:46:554		
000:00:22.800	96.0	69.3	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:46:754		
000:00:23.000	96.1	69.3	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:46:954		
000:00:23.200	96.1	69.3	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:47:154		
000:00:23.400	96.0	69.3	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:47:354		
000:00:23.600	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:47:554		
000:00:23.800	95.5	69.3	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:47:754		
000:00:24.000	95.4	69.3	26.4	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:47:954		
000:00:24.200	95.3	69.3	26.4	95.3	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:48:154		
000:00:24.400	95.2	69.3	26.4	95.2	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:48:354		
000:00:24.600	95.4	69.3	26.4	95.4	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:48:554		
000:00:24.800	95.6	69.3	26.4	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:48:754		
000:00:25.000	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:48:954		
000:00:25.200	96.0	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:49:154		
000:00:25.400	96.0	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:49:354		
000:00:25.600	95.9	69.3	26.4	95.9	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:49:554		
000:00:25.800	96.1	69.4	26.4	96.0	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:49:754		
000:00:26.000	96.2	69.4	26.4	96.1	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:49:954		
000:00:26.200	95.6	69.4	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:50:154		
000:00:26.400	95.6	69.4	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:50:354		
000:00:26.600	95.5	69.4	26.4	95.5	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:50:554		
000:00:26.800	95.7	69.4	26.4	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:50:754		
000:00:27.000	95.8	69.4	26.4	95.8	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:50:954		
000:00:27.200	95.7	69.4	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:51:154		
000:00:27.400	95.7	69.4	26.4	95.6	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:51:354		
000:00:27.600	95.7	69.4	26.4	95.7	0.0	0.0	0.0	0.000	0.000	0.000	0.0	0.0		09:34:51:554		
